YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,u_rs,v_rs,wnd_dir,wnd_sp,urot,vrot
2018,1,15,4,25,0,-4.6749,6.6148,324.75,8.1,-7.983,1.3717
2018,1,15,5,25,0,-4.7582,4.7169,314.75,6.7,-6.6999,-0.029234
2018,1,15,6,25,0,-5.7213,2.6376,294.75,6.3,-5.9106,-2.1805
2018,1,15,7,25,0,-7.5072,2.1172,285.75,7.8,-6.8055,-3.8112
2018,1,15,8,25,0,-7.1342,0.97093,277.75,7.2,-5.7312,-4.3581
2018,1,15,9,25,0,-6.4985,-0.1418,268.75,6.5,-4.4948,-4.6954
2018,1,15,10,25,0,-7.427,-1.6126,257.75,7.6,-4.1114,-6.3919
2018,1,15,11,25,0,-7.2315,-1.5701,257.75,7.4,-4.0032,-6.2237
2018,1,15,12,25,0,-6.8164,-1.9868,253.75,7.1,-3.415,-6.2248
2018,1,15,13,25,0,-5.2694,-3.073,239.75,6.1,-1.5531,-5.899
2018,1,15,14,25,0,-4.5159,-4.2481,226.75,6.2,-0.18934,-6.1971
2018,1,15,15,25,0,-3.5256,-5.6974,211.75,6.7,1.5356,-6.5216
2018,1,15,16,25,0,3.0661,-8.78,160.75,9.3,8.3765,-4.0403
2018,1,15,17,25,0,1.8338,-9.2194,168.75,9.4,7.8158,-5.2224
2018,1,15,18,25,0,1.8338,-9.2194,168.75,9.4,7.8158,-5.2224
2018,1,15,19,25,0,0.63733,-8.5764,175.75,8.6,6.5151,-5.6137
2018,1,15,20,25,0,0.34941,-8.8931,177.75,8.9,6.5355,-6.0413
2018,1,15,21,25,0,0.62992,-8.4766,175.75,8.5,6.4393,-5.5485
2018,1,15,22,25,0,0.62992,-8.4766,175.75,8.5,6.4393,-5.5485
2018,1,15,23,25,0,2.1415,-8.4323,165.75,8.7,7.4768,-4.4482
2018,1,16,0,25,0,2.8035,-7.5993,159.75,8.1,7.356,-3.3911
2018,1,16,1,25,0,4.6002,-6.0496,142.75,7.6,7.5306,-1.0249
2018,1,16,2,25,0,5.0668,-4.6837,132.75,6.9,6.8947,0.27089
2018,1,16,3,25,0,4.841,-5.3296,137.75,7.2,7.1917,-0.34544
2018,1,16,4,25,0,4.2391,-5.1884,140.75,6.7,6.6663,-0.67126
2018,1,16,5,25,0,5.5208,-4.9275,131.75,7.4,7.3881,0.41953
2018,1,16,6,25,0,5.2368,-1.984,110.75,5.6,5.1059,2.3
2018,1,16,7,25,0,5.8937,-2.9706,116.75,6.6,6.268,2.0669
2018,1,16,8,25,0,5.9657,-2.0251,108.75,6.3,5.6503,2.7864
2018,1,16,9,25,0,6.155,-2.0894,108.75,6.5,5.8297,2.8749
2018,1,16,10,25,0,6.3159,-2.5198,111.75,6.8,6.2478,2.6843
2018,1,16,11,25,0,6.0001,-1.9206,107.75,6.3,5.6008,2.8846
2018,1,16,12,25,0,5.9369,-1.7868,106.75,6.2,5.4615,2.9346
2018,1,16,13,25,0,5.6254,-2.3589,112.75,6.1,5.6458,2.3098
2018,1,16,14,25,0,5.7144,-1.8292,107.75,6,5.3341,2.7472
2018,1,16,15,25,0,5.5348,-0.85189,98.75,5.6,4.5161,3.3113
2018,1,16,16,25,0,5.5191,-0.94836,99.75,5.6,4.5732,3.232
2018,1,16,17,25,0,5.7056,-1.5022,104.75,5.9,5.0966,2.9723
2018,1,16,18,25,0,5.2516,-0.71471,97.75,5.3,4.2188,3.2081
2018,1,16,19,25,0,5.7309,-1.4023,103.75,5.9,5.044,3.0608
2018,1,16,20,25,0,5.8743,-1.2219,101.75,6,5.0177,3.2898
2018,1,16,21,25,0,6.4792,-1.7058,104.75,6.7,5.7877,3.3753
2018,1,16,22,25,0,6.6536,-0.7875,96.75,6.7,5.2616,4.1479
2018,1,16,23,25,0,7.6982,0.16797,88.75,7.7,5.3247,5.5622
2018,1,17,0,25,0,6.8406,1.4852,77.75,7,3.7868,5.8873
2018,1,17,1,25,0,8.5745,3.3344,68.75,9.2,3.7053,8.4209
2018,1,17,2,25,0,8.6856,3.0332,70.75,9.2,3.9969,8.2864
2018,1,17,3,25,0,8.0719,3.9806,63.75,9,2.893,8.5224
2018,1,17,4,25,0,7.7783,3.6685,64.75,8.6,2.9061,8.0941
2018,1,17,5,25,0,7.0853,3.4941,63.75,7.9,2.5394,7.4807
2018,1,17,6,25,0,7.1452,3.3699,64.75,7.9,2.6695,7.4353
2018,1,17,7,25,0,6.6676,3.4341,62.75,7.5,2.2865,7.143
2018,1,17,8,25,0,6.3698,4.5017,54.75,7.8,1.3209,7.6873
2018,1,17,9,25,0,5.4776,4.9755,47.75,7.4,0.35504,7.3915
2018,1,17,10,25,0,6.2881,4.444,54.75,7.7,1.304,7.5888
2018,1,17,11,25,0,5.584,3.1272,60.75,6.4,1.7372,6.1597
2018,1,17,12,25,0,5.0649,2.3888,64.75,5.6,1.8923,5.2706
2018,1,17,13,25,0,4.9328,2.4326,63.75,5.5,1.7679,5.2081
2018,1,17,14,25,0,5.6458,2.3098,67.75,6.1,2.3589,5.6254
2018,1,17,15,25,0,6.231,2.176,70.75,6.6,2.8673,5.9446
2018,1,17,16,25,0,7.1626,2.2241,72.75,7.5,3.4921,6.6374
2018,1,17,17,25,0,6.6559,2.9982,65.75,7.3,2.5863,6.8265
2018,1,17,18,25,0,6.3558,4.167,56.75,7.6,1.5477,7.4407
2018,1,17,19,25,0,7.454,1.4827,78.75,7.6,4.2223,6.3192
2018,1,17,20,25,0,8.4457,4.3498,62.75,9.5,2.8962,9.0478
2018,1,17,21,25,0,7.5026,2.474,71.75,7.9,3.5558,7.0545
2018,1,17,22,25,0,6.5608,0.71852,83.75,6.6,4.1311,5.1472
2018,1,17,23,25,0,6.6173,2.5733,68.75,7.1,2.8595,6.4987
2018,1,18,0,25,0,8.8852,3.635,67.75,9.6,3.7124,8.8531
2018,1,18,1,25,0,8.5491,5.1877,58.75,10,2.3769,9.7134
2018,1,18,2,25,0,7.8653,4.9626,57.75,9.3,2.0525,9.0707
2018,1,18,3,25,0,7.2793,5.9474,50.75,9.4,0.94177,9.3527
2018,1,18,4,25,0,7.274,4.9527,55.75,8.8,1.6414,8.6456
2018,1,18,5,25,0,6.8417,6,48.75,9.1,0.59517,9.0805
2018,1,18,6,25,0,6.1341,7.6429,38.75,9.8,-1.0669,9.7418
2018,1,18,7,25,0,2.1645,6.762,17.75,7.1,-3.2509,6.312
2018,1,18,8,25,0,-0.32026,3.4853,354.75,3.5,-2.6909,2.238
2018,1,18,9,25,0,-4.3091,1.2969,286.75,4.5,-3.964,-2.1299
2018,1,18,10,25,0,-6.9967,0.21377,271.75,7,-5.0986,-4.7963
2018,1,18,11,25,0,-6.256,1.7644,285.75,6.5,-5.6712,-3.176
2018,1,18,12,25,0,-8.224,1.7106,281.75,8.4,-7.0248,-4.6057
2018,1,18,13,25,0,-10.274,-2.6092,255.75,10.6,-5.4197,-9.1097
2018,1,18,14,25,0,-8.7902,-6.4453,233.75,10.9,-1.6581,-10.773
2018,1,18,15,25,0,-4.7121,-10.709,203.75,11.7,4.2405,-10.904
2018,1,18,16,25,0,-2.9235,-11.948,193.75,12.3,6.3809,-10.515
2018,1,18,17,25,0,-2.7096,-11.073,193.75,11.4,5.914,-9.746
2018,1,18,18,25,0,-0.68019,-10.378,183.75,10.4,6.8572,-7.8191
2018,1,18,19,25,0,-1.4225,-8.2787,189.75,8.4,4.848,-6.8598
2018,1,18,20,25,0,-1.9753,-9.4967,191.75,9.7,5.3184,-8.112
2018,1,18,21,25,0,-2.0966,-9.2658,192.75,9.5,5.0693,-8.0344
2018,1,18,22,25,0,-1.1685,-6.8003,189.75,6.9,3.9823,-5.6348
2018,1,18,23,25,0,-1.5449,-6.8274,192.75,7,3.7353,-5.9201
2018,1,19,0,25,0,-0.85189,-5.5348,188.75,5.6,3.3113,-4.5161
2018,1,19,1,25,0,0.023998,-5.4999,179.75,5.5,3.906,-3.8721
2018,1,19,2,25,0,0.81231,-3.1985,165.75,3.3,2.836,-1.6873
2018,1,19,3,25,0,1.5006,-2.1233,144.75,2.6,2.5624,-0.44031
2018,1,19,4,25,0,0.40186,-2.4675,170.75,2.5,2.0289,-1.4606
2018,1,19,5,25,0,0.0589,-2.6994,178.75,2.7,1.9504,-1.8671
2018,1,19,6,25,0,-1.377,-1.7157,218.75,2.2,0.23951,-2.1869
2018,1,19,7,25,0,-2.4792,-1.5044,238.75,2.9,-0.68929,-2.8169
2018,1,19,8,25,0,-2.3688,-0.38578,260.75,2.4,-1.4022,-1.9478
2018,1,19,9,25,0,-3.1489,-0.56942,259.75,3.2,-1.824,-2.6293
2018,1,19,10,25,0,-3.9936,-0.22677,266.75,4,-2.6635,-2.9842
2018,1,19,11,25,0,-3.0651,1.2228,291.75,3.3,-3.032,-1.3027
2018,1,19,12,25,0,-3.3688,2.337,304.75,4.1,-4.0346,-0.72957
2018,1,19,13,25,0,-2.1322,2.5187,319.75,3.3,-3.2887,0.27327
2018,1,19,14,25,0,-0.20685,1.8887,353.75,1.9,-1.4818,1.1893
2018,1,19,15,25,0,1.5986,1.9221,39.75,2.5,-0.22875,2.4895
2018,1,19,16,25,0,3.2837,1.2114,69.75,3.5,1.4653,3.1785
2018,1,19,17,25,0,4.5122,1.3152,73.75,4.7,2.2606,4.1206
2018,1,19,18,25,0,4.2853,1.9304,65.75,4.7,1.6652,4.3951
2018,1,19,19,25,0,4.4497,2.492,60.75,5.1,1.3843,4.9085
2018,1,19,20,25,0,4.4095,1.6268,69.75,4.7,1.9677,4.2683
2018,1,19,21,25,0,4.1346,1.7763,66.75,4.5,1.6675,4.1796
2018,1,19,22,25,0,5.2371,2.25,66.75,5.7,2.1122,5.2942
2018,1,19,23,25,0,5.3558,3.1234,59.75,6.2,1.5785,5.9957
2018,1,20,0,25,0,5.2616,4.1479,51.75,6.7,0.7875,6.6536
2018,1,20,1,25,0,4.54,5.4588,39.75,7.1,-0.64966,7.0702
2018,1,20,2,25,0,3.7036,6.7508,28.75,7.7,-2.1547,7.3924
2018,1,20,3,25,0,3.2097,7.6543,22.75,8.3,-3.1428,7.682
2018,1,20,4,25,0,1.9604,7.4463,14.75,7.7,-3.8791,6.6515
2018,1,20,5,25,0,0.89328,7.5473,6.75,7.6,-4.7051,5.9684
2018,1,20,6,25,0,0.70132,6.9648,5.75,7,-4.4289,5.4207
2018,1,20,7,25,0,-1.1336,7.8182,351.75,7.9,-6.3299,4.7268
2018,1,20,8,25,0,-0.63136,6.8711,354.75,6.9,-5.305,4.4121
2018,1,20,9,25,0,0.085082,6.4994,0.75,6.5,-4.5356,4.656
2018,1,20,10,25,0,-0.21593,5.4958,357.75,5.5,-4.0388,3.7334
2018,1,20,11,25,0,0.65413,4.25,8.75,4.3,-2.5426,3.4677
2018,1,20,12,25,0,1.0376,2.6007,21.75,2.8,-1.1053,2.5726
2018,1,20,13,25,0,2.499,1.0224,67.75,2.7,1.0441,2.4899
2018,1,20,14,25,0,3.3735,1.5197,65.75,3.7,1.3109,3.46
2018,1,20,15,25,0,4.9839,1.0821,77.75,5.1,2.759,4.2893
2018,1,20,16,25,0,4.5989,0.10035,88.75,4.6,3.181,3.3229
2018,1,20,17,25,0,6.911,1.6273,76.75,7.1,3.7361,6.0375
2018,1,20,18,25,0,7.6224,1.655,77.75,7.8,4.2196,6.5601
2018,1,20,19,25,0,7.787,2.8728,69.75,8.3,3.4749,7.5376
2018,1,20,20,25,0,7.3924,2.1547,73.75,7.7,3.7036,6.7508
2018,1,20,21,25,0,7.56,1.92,75.75,7.8,3.9881,6.7034
2018,1,20,22,25,0,7.4969,3.0671,67.75,8.1,3.1324,7.4698
2018,1,20,23,25,0,8.5491,5.1877,58.75,10,2.3769,9.7134
2018,1,21,0,25,0,9.074,5.0817,60.75,10.4,2.823,10.01
2018,1,21,1,25,0,8.6137,5.6474,56.75,10.3,2.0975,10.084
2018,1,21,2,25,0,7.6983,6.9926,47.75,10.4,0.49897,10.388
2018,1,21,3,25,0,8.2904,7.5305,47.75,11.2,0.53736,11.187
2018,1,21,4,25,0,8.4719,7.172,49.75,11.1,0.91917,11.062
2018,1,21,5,25,0,8.7619,5.9657,55.75,10.6,1.9772,10.414
2018,1,21,6,25,0,7.8532,6.1909,51.75,10,1.1754,9.9307
2018,1,21,7,25,0,7.7699,5.2904,55.75,9.4,1.7533,9.235
2018,1,21,8,25,0,8.0644,5.9131,53.75,10,1.5212,9.8836
2018,1,21,9,25,0,7.7581,5.4829,54.75,9.5,1.6088,9.3628
2018,1,21,10,25,0,6.7164,5.6859,49.75,8.8,0.72871,8.7698
2018,1,21,11,25,0,3.5728,6.251,29.75,7.2,-1.8938,6.9465
2018,1,21,12,25,0,5.5155,5.373,45.75,7.7,0.10079,7.6993
2018,1,21,13,25,0,7.5337,3.7152,63.75,8.4,2.7001,7.9542
2018,1,21,14,25,0,9.2741,6.8001,53.75,11.5,1.7494,11.366
2018,1,21,15,25,0,8.1201,4.7355,59.75,9.4,2.3933,9.0902
2018,1,21,16,25,0,7.9214,5.5983,54.75,9.7,1.6427,9.5599
2018,1,21,17,25,0,7.368,6.4616,48.75,9.8,0.64095,9.779
2018,1,21,18,25,0,5.6013,5.8511,43.75,8.1,-0.1767,8.0981
2018,1,21,19,25,0,7.5022,7.0574,46.75,10.3,0.31455,10.295
2018,1,21,20,25,0,8.0139,6.7843,49.75,10.5,0.86949,10.464
2018,1,21,21,25,0,8.5483,6.2679,53.75,10.6,1.6125,10.477
2018,1,21,22,25,0,10.971,6.3979,59.75,12.7,3.2334,12.281
2018,1,21,23,25,0,10.825,6.8303,57.75,12.8,2.8249,12.484
2018,1,22,0,25,0,9.1378,7.4659,50.75,11.8,1.1822,11.741
2018,1,22,1,25,0,8.0903,6.8489,49.75,10.6,0.87777,10.564
2018,1,22,2,25,0,8.0903,6.8489,49.75,10.6,0.87777,10.564
2018,1,22,3,25,0,6.7739,6.3722,46.75,9.3,0.28401,9.2957
2018,1,22,4,25,0,6.264,5.8926,46.75,8.6,0.26263,8.596
2018,1,22,5,25,0,4.047,5.8337,34.75,7.1,-1.2634,6.9867
2018,1,22,6,25,0,2.6106,5.1793,26.75,5.8,-1.8164,5.5083
2018,1,22,7,25,0,0.54067,4.5681,6.75,4.6,-2.8478,3.6125
2018,1,22,8,25,0,0.2159,4.4948,2.75,4.5,-3.0257,3.331
2018,1,22,9,25,0,-0.14526,3.6971,357.75,3.7,-2.717,2.5116
2018,1,22,10,25,0,-0.98556,4.1855,346.75,4.3,-3.6565,2.2627
2018,1,22,11,25,0,-1.7759,4.5668,338.75,4.9,-4.485,1.9735
2018,1,22,12,25,0,-2.6452,3.885,325.75,4.7,-4.6175,0.87666
2018,1,22,13,25,0,-3.8054,2.0021,297.75,4.3,-4.1066,-1.2751
2018,1,22,14,25,0,-5.2868,1.0997,281.75,5.4,-4.5159,-2.9608
2018,1,22,15,25,0,-3.0975,1.6297,297.75,3.5,-3.3426,-1.0379
2018,1,22,16,25,0,-0.68137,-0.16044,256.75,0.7,-0.36835,-0.59525
2018,1,22,17,25,0,1.3922,-1.8308,142.75,2.3,2.279,-0.31016
2018,1,22,18,25,0,3.4545,0.5626,80.75,3.5,2.0449,2.8405
2018,1,22,19,25,0,4.4979,-0.13742,91.75,4.5,3.2777,3.0833
2018,1,22,20,25,0,4.1968,0.16489,87.75,4.2,2.851,3.0842
2018,1,22,21,25,0,4.9328,2.4326,63.75,5.5,1.7679,5.2081
2018,1,22,22,25,0,3.2571,0.53045,80.75,3.3,1.928,2.6782
2018,1,22,23,25,0,3.181,0.34837,83.75,3.2,2.003,2.4956
2018,1,23,0,25,0,1.6359,2.2724,35.75,2.8,-0.45008,2.7636
2018,1,23,1,25,0,1.7527,2.4347,35.75,3,-0.48223,2.961
2018,1,23,2,25,0,-0.014399,3.3,359.75,3.3,-2.3436,2.3232
2018,1,23,3,25,0,0.67202,3.2309,11.75,3.3,-1.8094,2.7597
2018,1,23,4,25,0,-0.78036,3.9231,348.75,4,-3.3259,2.2223
2018,1,23,5,25,0,-2.1672,4.3947,333.75,4.9,-4.64,1.5751
2018,1,23,6,25,0,-2.3577,3.596,326.75,4.3,-4.2099,0.87566
2018,1,23,7,25,0,-2.0826,5.0905,337.75,5.5,-5.0721,2.1269
2018,1,23,8,25,0,-3.4259,3.6419,316.75,5,-4.9977,0.15269
2018,1,23,9,25,0,-4.1901,4.1537,314.75,5.9,-5.8999,-0.025744
2018,1,23,10,25,0,-5.3214,3.5556,303.75,6.4,-6.277,-1.2486
2018,1,23,11,25,0,-5.0856,2.3445,294.75,5.6,-5.2539,-1.9383
2018,1,23,12,25,0,-4.6624,1.1409,283.75,4.8,-4.1036,-2.4901
2018,1,23,13,25,0,-3.4,-0.014835,269.75,3.4,-2.3937,-2.4146
2018,1,23,14,25,0,-1.8991,0.058023,271.75,1.9,-1.3839,-1.3018
2018,1,23,15,25,0,-0.47963,0.50986,316.75,0.7,-0.69967,0.021377
2018,1,23,16,25,0,2.0628,1.0173,63.75,2.3,0.73931,2.1779
2018,1,23,17,25,0,3.868,3.7681,45.75,5.4,0.070684,5.3995
2018,1,23,18,25,0,5.1448,3.636,54.75,6.3,1.0669,6.209
2018,1,23,19,25,0,2.3737,6.2654,20.75,6.7,-2.7518,6.1088
2018,1,23,20,25,0,-1.5354,10.589,351.75,10.7,-8.5734,6.4021
2018,1,23,21,25,0,1.8124,8.7135,11.75,8.9,-4.8798,7.4429
2018,1,23,22,25,0,3.3831,7.6886,23.75,8.4,-3.0445,7.8289
2018,1,23,23,25,0,0.91699,6.7379,7.75,6.8,-4.116,5.4128
2018,1,24,0,25,0,0.3056,2.582,6.75,2.6,-1.6096,2.0418
2018,1,24,1,25,0,0.47418,2.7596,9.75,2.8,-1.616,2.2866
2018,1,24,2,25,0,-2.4894,-2.6005,223.75,3.6,0.078534,-3.5991
2018,1,24,3,25,0,-3.2097,-7.6543,202.75,8.3,3.1428,-7.682
2018,1,24,4,25,0,1.5855,3.781,22.75,4.1,-1.5525,3.7947
2018,1,24,5,25,0,0.36436,4.3849,4.75,4.4,-2.8429,3.3582
2018,1,24,6,25,0,-1.2835,5.4509,346.75,5.6,-4.762,2.9468
2018,1,24,7,25,0,-4.7473,5.4132,318.75,7.2,-7.1846,0.4709
2018,1,24,8,25,0,-6.0739,5.0516,309.75,7.9,-7.8669,-0.72286
2018,1,24,9,25,0,-5.5809,5.1589,312.75,7.6,-7.5941,-0.29837
2018,1,24,10,25,0,-6.3402,3.1957,296.75,7.1,-6.7429,-2.2235
2018,1,24,11,25,0,-7.203,-1.6961,256.75,7.4,-3.894,-6.2926
2018,1,24,12,25,0,-6.9901,-2.7183,248.75,7.5,-3.0206,-6.8648
2018,1,24,13,25,0,-4.4353,-4.4742,224.75,6.3,0.027489,-6.2999
2018,1,24,14,25,0,-3.3886,-4.7071,215.75,5.8,0.93231,-5.7246
2018,1,24,15,25,0,-2.346,-4.8638,205.75,5.4,1.7803,-5.0981
2018,1,24,16,25,0,-1.2359,-5.4619,192.75,5.6,2.9882,-4.7361
2018,1,24,17,25,0,-0.11126,-8.4993,180.75,8.5,5.9312,-6.0886
2018,1,24,18,25,0,-0.10995,-8.3993,180.75,8.4,5.8614,-6.0169
2018,1,24,19,25,0,0.45354,-7.9871,176.75,8,5.9685,-5.3271
2018,1,24,20,25,0,-0.12042,-9.1992,180.75,9.2,6.4197,-6.59
2018,1,24,21,25,0,-0.73906,-11.276,183.75,11.3,7.4506,-8.4958
2018,1,24,22,25,0,-0.98542,-11.859,184.75,11.9,7.6889,-9.0825
2018,1,24,23,25,0,-1.1622,-11.542,185.75,11.6,7.3394,-8.983
2018,1,25,0,25,0,-1.3282,-11.222,186.75,11.3,6.9958,-8.8741
2018,1,25,1,25,0,-2.5195,-10.296,193.75,10.6,5.499,-9.0621
2018,1,25,2,25,0,-1.2341,-10.427,186.75,10.5,6.5005,-8.2458
2018,1,25,3,25,0,-1.4056,-8.1801,189.75,8.3,4.7903,-6.7781
2018,1,25,4,25,0,-1.9604,-7.4463,194.75,7.7,3.8791,-6.6515
2018,1,25,5,25,0,-2.2822,-6.7232,198.75,7.1,3.1402,-6.3678
2018,1,25,6,25,0,-1.567,-6.9249,192.75,7.1,3.7887,-6.0047
2018,1,25,7,25,0,0.16361,-7.4982,178.75,7.5,5.4177,-5.1863
2018,1,25,8,25,0,-0.82276,-6.9515,186.75,7,4.3337,-5.4972
2018,1,25,9,25,0,-1.791,-4.9882,199.75,5.3,2.2608,-4.7936
2018,1,25,10,25,0,3.9003,-4.9475,141.75,6.3,6.2563,-0.74049
2018,1,25,11,25,0,2.8749,-5.8297,153.75,6.5,6.155,-2.0894
2018,1,25,12,25,0,4.0706,-4.8084,139.75,6.3,6.2784,-0.52169
2018,1,25,13,25,0,3.2186,-5.9901,151.75,6.8,6.5115,-1.9597
2018,1,25,14,25,0,3.4758,-5.7279,148.75,6.7,6.508,-1.5925
2018,1,25,15,25,0,5.2759,-5.6085,136.75,7.7,7.6964,-0.23515
2018,1,25,16,25,0,3.9946,-6.5828,148.75,7.7,7.4793,-1.8302
2018,1,25,17,25,0,4.5907,-4.8801,136.75,6.7,6.6969,-0.20461
2018,1,25,18,25,0,5.5099,-6.9893,141.75,8.9,8.8383,-1.0461
2018,1,25,19,25,0,6.3171,-5.07,128.75,8.1,8.0519,0.88182
2018,1,25,20,25,0,6.8028,-4.2097,121.75,8,7.787,1.8336
2018,1,25,21,25,0,5.303,-4.5693,130.75,7,6.9808,0.51876
2018,1,25,22,25,0,7.0607,-5.083,125.75,8.7,8.5869,1.3985
2018,1,25,23,25,0,6.8648,-3.0206,113.75,7.5,6.9901,2.7183
2018,1,26,0,25,0,7.1967,-2.4429,108.75,7.6,6.8162,3.3614
2018,1,26,1,25,0,8.51,-2.2405,104.75,8.8,7.6018,4.4332
2018,1,26,2,25,0,6.9185,-1.0649,98.75,7,5.6451,4.1392
2018,1,26,3,25,0,8.3022,-1.2778,98.75,8.4,6.7741,4.967
2018,1,26,4,25,0,7.8963,-0.24125,91.75,7.9,5.7541,5.4129
2018,1,26,5,25,0,7.9445,-0.9403,96.75,8,6.2825,4.9528
2018,1,26,6,25,0,7.6835,-0.5036,93.75,7.7,5.7892,5.077
2018,1,26,7,25,0,7.5791,0.56322,85.75,7.6,4.961,5.7575
2018,1,26,8,25,0,6.8999,0.030107,89.75,6.9,4.8577,4.9003
2018,1,26,9,25,0,7.4787,1.3524,79.75,7.6,4.332,6.2445
2018,1,26,10,25,0,8.1962,-0.25042,91.75,8.2,5.9726,5.6185
2018,1,26,11,25,0,8.5934,0.33763,87.75,8.6,5.8377,6.3152
2018,1,26,12,25,0,7.7482,1.5412,78.75,7.9,4.389,6.5686
2018,1,26,13,25,0,7.9999,0.034906,89.75,8,5.6321,5.6815
2018,1,26,14,25,0,7.4787,1.3524,79.75,7.6,4.332,6.2445
2018,1,26,15,25,0,8.511,1.234,81.75,8.6,5.1456,6.8908
2018,1,26,16,25,0,7.9113,2.1569,74.75,8.2,4.069,7.1192
2018,1,26,17,25,0,8.2737,1.9482,76.75,8.5,4.4728,7.228
2018,1,26,18,25,0,8.1042,2.2095,74.75,8.4,4.1682,7.2929
2018,1,26,19,25,0,8.4323,2.1415,75.75,8.7,4.4482,7.4768
2018,1,26,20,25,0,8.5912,3.0002,70.75,9.1,3.9535,8.1964
2018,1,26,21,25,0,8.9123,3.829,66.75,9.7,3.5944,9.0095
2018,1,26,22,25,0,8.7124,4.4872,62.75,9.8,2.9877,9.3335
2018,1,26,23,25,0,9.074,5.0817,60.75,10.4,2.823,10.01
2018,1,27,0,25,0,10.637,3.5074,71.75,11.2,5.0411,10.001
2018,1,27,1,25,0,10.13,4.7776,64.75,11.2,3.7847,10.541
2018,1,27,2,25,0,9.1176,4.1072,65.75,10,3.5429,9.3514
2018,1,27,3,25,0,9.7681,4.6069,64.75,10.8,3.6495,10.165
2018,1,27,4,25,0,10.934,4.6975,66.75,11.9,4.4096,11.053
2018,1,27,5,25,0,10.884,6.3476,59.75,12.6,3.208,12.185
2018,1,27,6,25,0,10.306,5.5378,61.75,11.7,3.3719,11.204
2018,1,27,7,25,0,7.556,6.3966,49.75,9.9,0.8198,9.866
2018,1,27,8,25,0,9.1751,6.2471,55.75,11.1,2.0704,10.905
2018,1,27,9,25,0,8.3454,7.3187,48.75,11.1,0.72597,11.076
2018,1,27,10,25,0,8.1311,6.6434,50.75,10.5,1.052,10.447
2018,1,27,11,25,0,8.8646,5.8119,56.75,10.6,2.1586,10.378
2018,1,27,12,25,0,7.7439,6.3271,50.75,10,1.0019,9.9497
2018,1,27,13,25,0,7.9214,5.5983,54.75,9.7,1.6427,9.5599
2018,1,27,14,25,0,9.404,5.7065,58.75,11,2.6145,10.685
2018,1,27,15,25,0,9.45,6.1957,56.75,11.3,2.3012,11.063
2018,1,27,16,25,0,9.9191,6.7537,55.75,12,2.2383,11.789
2018,1,27,17,25,0,10.035,6.5795,56.75,12,2.4437,11.749
2018,1,27,18,25,0,10.242,7.5096,53.75,12.7,1.932,12.552
2018,1,27,19,25,0,8.8861,8.3592,46.75,12.2,0.37257,12.194
2018,1,27,20,25,0,9.6594,7.6149,51.75,12.3,1.4457,12.215
2018,1,27,21,25,0,10.067,9.1442,47.75,13.6,0.6525,13.584
2018,1,27,22,25,0,10.564,7.7462,53.75,13.1,1.9928,12.948
2018,1,27,23,25,0,10.145,8.2884,50.75,13.1,1.3125,13.034
2018,1,28,0,25,0,7.3031,10.145,35.75,12.5,-2.0093,12.337
2018,1,28,1,25,0,6.9238,7.4901,42.75,10.2,-0.40045,10.192
2018,1,28,2,25,0,6.8467,6.4407,46.75,9.4,0.28706,9.3956
2018,1,28,3,25,0,7.1061,6.4547,47.75,9.6,0.46059,9.5889
2018,1,28,4,25,0,7.4495,7.257,45.75,10.4,0.13613,10.399
2018,1,28,5,25,0,6.736,6.1185,47.75,9.1,0.4366,9.0895
2018,1,28,6,25,0,6.0413,6.5355,42.75,8.9,-0.34941,8.8931
2018,1,28,7,25,0,5.2801,5.3264,44.75,7.5,-0.032725,7.4999
2018,1,28,8,25,0,5.4036,4.9083,47.75,7.3,0.35024,7.2916
2018,1,28,9,25,0,4.6158,4.9934,42.75,6.8,-0.26697,6.7948
2018,1,28,10,25,0,0.99916,5.8148,9.75,5.9,-3.4052,4.8182
2018,1,28,11,25,0,-1.167,5.3748,347.75,5.5,-4.6257,2.9754
2018,1,28,12,25,0,-3.0292,7.4043,337.75,8,-7.3776,3.0937
2018,1,28,13,25,0,-4.2391,5.1884,320.75,6.7,-6.6663,0.67126
2018,1,28,14,25,0,-6.2865,0.41204,273.75,6.3,-4.7366,-4.1539
2018,1,28,15,25,0,-5.2371,-2.25,246.75,5.7,-2.1122,-5.2942
2018,1,28,16,25,0,-4.0268,-3.2901,230.75,5.2,-0.52098,-5.1738
2018,1,28,17,25,0,-2.3026,-4.9948,204.75,5.5,1.9036,-5.1601
2018,1,28,18,25,0,-0.55481,-6.677,184.75,6.7,4.329,-5.1137
2018,1,28,19,25,0,-1.1685,-6.8003,189.75,6.9,3.9823,-5.6348
2018,1,28,20,25,0,-0.79149,-7.8603,185.75,7.9,4.9984,-6.1177
2018,1,28,21,25,0,-0.67903,-8.1718,184.75,8.2,5.2982,-6.2585
2018,1,28,22,25,0,-0.40302,-8.3903,182.75,8.4,5.6479,-6.2178
2018,1,28,23,25,0,1.6015,-8.8564,169.75,9,7.3948,-5.13
2018,1,29,0,25,0,2.8024,-8.0248,160.75,8.5,7.6559,-3.6928
2018,1,29,1,25,0,2.1547,-7.3924,163.75,7.7,6.7508,-3.7036
2018,1,29,2,25,0,1.1049,-7.6203,171.75,7.7,6.1697,-4.6071
